yearID,lgID,teamID,franchID,divID,Rank,G,Ghome,W,L,DivWin,WCWin,LgWin,WSWin,R,AB,H,X2B,X3B,HR,BB,SO,SB,CS,HBP,SF,RA,ER,ERA,CG,SHO,SV,IPouts,HA,HRA,BBA,SOA,E,DP,FP,name,park,attendance,BPF,PPF,teamIDBR,teamIDlahman45,teamIDretro,payroll
2002,AL,BOS,BOS,E,2,162,81,93,69,N,N,N,N,859,5640,1560,348,33,177,545,944,80,28,72,53,665,603,3.75,5,17,51,4338,1339,146,430,1157,104,140,0.983,Boston Red Sox,Fenway Park II,2650862,103,102,BOS,BOS,BOS,108366060
2002,AL,CHA,CHW,C,2,162,81,81,81,N,N,N,N,856,5502,1475,289,29,217,555,952,75,31,49,53,798,716,4.53,7,7,35,4269,1422,190,528,945,97,157,0.984,Chicago White Sox,Comiskey Park II,1676911,102,101,CHW,CHA,CHA,57052833
2002,NL,CHN,CHC,C,5,162,78,67,95,N,N,N,N,706,5496,1351,259,29,200,585,1269,63,21,44,39,759,687,4.29,11,9,23,4324,1373,167,606,1333,114,144,0.981,Chicago Cubs,Wrigley Field,2693096,98,98,CHC,CHN,CHN,75690833
2002,NL,CIN,CIN,C,3,162,80,78,84,N,N,N,N,709,5470,1386,297,21,169,583,1188,116,52,66,40,774,690,4.27,2,8,42,4361,1502,173,550,980,120,169,0.981,Cincinnati Reds,Cinergy Field,1855787,104,105,CIN,CIN,CIN,45050390
2002,AL,CLE,CLE,C,3,162,81,74,88,N,N,N,N,739,5423,1349,255,26,192,542,1000,52,37,56,39,837,777,4.91,9,4,34,4274,1508,142,603,1058,113,161,0.981,Cleveland Indians,Jacobs Field,2616940,97,98,CLE,CLE,CLE,78909449
2002,NL,COL,COL,W,4,162,81,73,89,N,N,N,N,778,5512,1508,283,41,152,497,1043,103,53,56,50,898,825,5.2,1,8,43,4280,1554,225,582,920,112,158,0.982,Colorado Rockies,Coors Field,2737838,116,116,COL,COL,COL,56851043
2002,AL,DET,DET,C,5,161,80,55,106,N,N,N,N,575,5406,1340,265,37,124,363,1035,65,44,64,57,864,773,4.92,11,7,33,4242,1593,163,463,794,142,148,0.977,Detroit Tigers,Comerica Park,1503623,92,95,DET,DET,DET,55048000
2002,NL,FLO,FLA,E,4,162,81,79,83,N,N,N,N,699,5496,1433,280,32,146,595,1130,177,73,61,49,763,706,4.36,11,12,36,4369,1449,151,631,1104,106,163,0.983,Florida Marlins,Pro Player Stadium,813118,97,98,FLA,FLO,FLO,41979917
2002,NL,HOU,HOU,C,2,162,81,84,78,N,N,N,N,749,5503,1441,291,32,167,589,1120,71,27,59,37,695,642,4,2,11,43,4335,1423,151,546,1219,83,149,0.986,Houston Astros,Minute Maid Park,2517357,106,105,HOU,HOU,HOU,63448417
2002,AL,KCA,KCR,C,4,162,77,62,100,N,N,N,N,737,5535,1415,285,42,140,524,921,140,65,52,51,891,834,5.21,12,6,30,4323,1587,212,572,909,130,153,0.979,Kansas City Royals,Kauffman Stadium,1323036,110,111,KCR,KCA,KCA,47257000
2002,NL,LAN,LAD,W,3,162,81,92,70,N,N,N,N,713,5554,1464,286,29,155,428,940,96,37,53,44,643,598,3.69,4,15,56,4373,1311,165,555,1132,90,134,0.985,Los Angeles Dodgers,Dodger Stadium,3131255,92,92,LAD,LAN,LAN,94850953
2002,NL,MIL,MIL,C,6,162,81,56,106,N,N,N,N,627,5415,1369,269,29,139,500,1125,94,50,55,34,821,752,4.73,7,4,32,4297,1468,199,666,1026,103,154,0.983,Milwaukee Brewers,Miller Park,1969153,98,99,MIL,ML4,MIL,50287833
2002,AL,MIN,MIN,C,1,161,81,94,67,Y,N,N,N,768,5582,1518,348,36,167,472,1089,79,62,56,52,712,662,4.12,8,9,47,4334,1454,184,439,1026,74,124,0.987,Minnesota Twins,Hubert H Humphrey Metrodome,1924473,100,100,MIN,MIN,MIN,40425000
2002,NL,MON,WSN,E,2,162,81,83,79,N,N,N,N,735,5479,1432,300,36,162,575,1104,118,64,46,42,718,641,3.97,9,3,39,4359,1475,165,508,1088,139,160,0.978,Montreal Expos,Stade Olympique,812045,103,103,MON,MON,MON,38670500
2002,AL,NYA,NYY,E,1,161,80,103,58,Y,N,N,N,897,5601,1540,314,12,223,640,1171,100,38,72,41,697,625,3.87,9,11,53,4356,1441,144,403,1135,127,117,0.979,New York Yankees,Yankee Stadium II,3465807,100,99,NYY,NYA,NYA,125928583
2002,NL,NYN,NYM,E,5,161,78,75,86,N,N,N,N,690,5496,1409,238,22,160,486,1044,87,42,63,30,703,624,3.89,9,10,36,4328,1408,163,543,1107,144,138,0.976,New York Mets,Shea Stadium,2804838,97,97,NYM,NYN,NYN,94633593
2002,AL,OAK,OAK,W,1,162,81,103,59,Y,N,N,N,800,5558,1450,279,28,205,609,1008,46,20,68,36,654,593,3.68,9,19,48,4356,1391,135,474,1021,102,144,0.984,Oakland Athletics,Oakland Coliseum,2169811,98,97,OAK,OAK,OAK,40004167
2002,NL,PHI,PHI,E,3,161,79,80,81,N,N,N,N,710,5523,1428,325,41,165,640,1095,104,43,53,39,724,671,4.17,5,9,47,4349,1381,153,570,1075,88,156,0.986,Philadelphia Phillies,Veterans Stadium,1618467,94,94,PHI,PHI,PHI,57954999
2002,NL,PIT,PIT,C,4,161,79,72,89,N,N,N,N,641,5330,1300,263,20,142,537,1109,86,49,73,41,730,664,4.23,2,7,47,4238,1447,163,572,920,115,177,0.982,Pittsburgh Pirates,PNC Park,1784988,102,103,PIT,PIT,PIT,42323599
2002,NL,SDN,SDP,W,5,162,81,66,96,N,N,N,N,662,5515,1393,243,29,136,547,1062,71,44,30,41,815,737,4.62,5,10,40,4309,1522,177,582,1108,128,162,0.979,San Diego Padres,Qualcomm Stadium,2220601,90,91,SDP,SDN,SDN,41425000
2002,AL,SEA,SEA,W,3,162,81,93,69,N,N,N,N,814,5569,1531,285,31,152,629,1003,137,58,51,72,699,654,4.07,8,12,43,4336,1422,178,441,1063,88,134,0.985,Seattle Mariners,Safeco Field,3542938,97,95,SEA,SEA,SEA,80282668
2002,NL,SFN,SFG,W,2,162,81,95,66,N,Y,Y,N,783,5497,1465,300,35,198,616,961,74,21,65,52,616,566,3.54,10,13,43,4312,1349,116,523,992,90,166,0.985,San Francisco Giants,PacBell Park,3253203,95,94,SFG,SFN,SFN,78299835
2002,NL,SLN,STL,C,1,162,81,97,65,Y,N,N,N,787,5505,1475,285,26,175,542,927,86,42,67,49,648,595,3.7,4,9,42,4339,1355,141,547,1009,103,168,0.983,St. Louis Cardinals,Busch Stadium II,3011756,98,97,STL,SLN,SLN,74660875
2002,AL,TBA,TBD,E,5,161,81,55,106,N,N,N,N,673,5604,1418,297,35,133,456,1115,102,45,58,36,918,846,5.29,12,3,25,4321,1567,215,620,925,126,168,0.979,Tampa Bay Devil Rays,Tropicana Field,1065742,97,99,TBD,TBA,TBA,34380000
2002,AL,TEX,TEX,W,4,162,80,72,90,N,N,N,N,843,5618,1510,304,27,230,554,1055,62,34,62,50,882,824,5.15,4,4,33,4319,1528,194,669,1030,99,152,0.984,Texas Rangers,The Ballpark at Arlington,2352397,106,107,TEX,TEX,TEX,105526122
2002,AL,TOR,TOR,E,3,162,81,78,84,N,N,N,N,813,5581,1457,305,38,187,522,1142,71,18,53,57,828,767,4.8,6,6,41,4315,1504,177,590,991,107,159,0.982,Toronto Blue Jays,Skydome,1637900,104,104,TOR,TOR,TOR,76864333
2003,AL,ANA,ANA,W,3,162,82,77,85,N,N,N,N,736,5487,1473,276,33,150,476,838,129,61,56,50,743,680,4.28,5,9,39,4294,1444,190,486,980,105,138,0.982,Anaheim Angels,Edison International Field,3061094,98,97,ANA,ANA,ANA,79031667
2003,NL,ARI,ARI,W,3,162,81,84,78,N,N,N,N,717,5570,1467,303,47,152,531,1006,76,38,45,52,685,621,3.84,7,11,42,4365,1379,150,526,1291,107,132,0.983,Arizona Diamondbacks,Bank One Ballpark,2805542,108,109,ARI,ARI,ARI,80657000
2003,NL,ATL,ATL,E,1,162,81,101,61,Y,N,N,N,907,5670,1608,321,31,235,545,933,68,22,49,49,740,663,4.1,4,7,51,4369,1425,147,555,992,121,166,0.981,Atlanta Braves,Turner Field,2401084,101,100,ATL,ATL,ATL,106243667
2003,AL,BAL,BAL,E,4,163,81,71,91,N,N,N,N,743,5665,1516,277,24,152,431,902,89,36,54,40,820,767,4.76,9,3,41,4349,1579,198,526,981,105,164,0.983,Baltimore Orioles,Oriole Park at Camden Yards,2454523,99,99,BAL,BAL,BAL,73877500
2003,AL,BOS,BOS,E,2,162,81,95,67,N,Y,N,N,961,5769,1667,371,40,238,620,943,88,35,53,64,809,729,4.48,5,6,36,4394,1503,153,488,1141,113,130,0.982,Boston Red Sox,Fenway Park II,2724165,105,103,BOS,BOS,BOS,99946500
2003,AL,CHA,CHW,C,2,162,81,86,76,N,N,N,N,791,5487,1445,303,19,220,519,916,77,29,58,41,715,663,4.17,12,4,36,4293,1364,162,518,1056,93,154,0.984,Chicago White Sox,U.S. Cellular Field,1939524,102,102,CHW,CHA,CHA,51010000
2003,NL,CHN,CHC,C,1,162,81,88,74,Y,N,N,N,724,5519,1431,302,24,172,492,1158,73,31,50,46,683,619,3.83,13,14,36,4369,1304,143,617,1404,106,157,0.983,Chicago Cubs,Wrigley Field,2962630,101,101,CHC,CHN,CHN,79868333
2003,NL,CIN,CIN,C,5,162,81,69,93,N,N,N,N,694,5509,1349,239,21,182,524,1326,80,34,79,32,886,818,5.09,4,5,38,4339,1578,209,590,932,141,152,0.977,Cincinnati Reds,Great American Ball Park,2355259,95,96,CIN,CIN,CIN,59355667
2003,AL,CLE,CLE,C,4,162,81,68,94,N,N,N,N,699,5572,1413,296,26,158,466,1062,86,61,62,41,778,682,4.21,5,7,34,4378,1477,179,501,943,126,178,0.98,Cleveland Indians,Jacobs Field,1730002,96,97,CLE,CLE,CLE,48584834
2003,NL,COL,COL,W,4,162,81,74,88,N,N,N,N,853,5518,1472,330,31,198,619,1134,63,37,52,38,892,821,5.2,3,4,34,4260,1629,200,552,866,116,165,0.981,Colorado Rockies,Coors Field,2334085,115,116,COL,COL,COL,67179667
2003,AL,DET,DET,C,5,162,81,43,119,N,N,N,N,591,5466,1312,201,39,153,443,1099,98,63,47,49,928,847,5.3,3,5,27,4316,1616,195,557,764,138,194,0.978,Detroit Tigers,Comerica Park,1368245,93,95,DET,DET,DET,49168000
2003,NL,FLO,FLA,E,2,162,81,91,71,N,Y,Y,Y,751,5490,1459,292,44,157,515,978,150,74,57,41,692,648,4.04,7,11,36,4336,1415,128,530,1132,78,162,0.987,Florida Marlins,Pro Player Stadium,1303215,98,98,FLA,FLO,FLO,49450000
2003,NL,HOU,HOU,C,2,162,81,87,75,N,N,N,N,805,5583,1466,308,30,191,557,1021,66,30,81,38,677,622,3.86,1,5,50,4350,1350,161,565,1139,95,149,0.985,Houston Astros,Minute Maid Park,2454241,103,102,HOU,HOU,HOU,71040000
2003,AL,KCA,KCR,C,3,162,80,83,79,N,N,N,N,836,5568,1526,288,39,162,476,926,120,42,75,57,867,808,5.05,7,10,36,4316,1569,190,566,865,108,143,0.982,Kansas City Royals,Kauffman Stadium,1779895,107,108,KCR,KCA,KCA,40518000
2003,NL,LAN,LAD,W,2,162,81,85,77,N,N,N,N,574,5458,1328,260,25,124,407,985,80,36,72,28,556,511,3.16,3,17,58,4373,1254,127,526,1289,119,164,0.981,Los Angeles Dodgers,Dodger Stadium,3138626,94,94,LAD,LAN,LAN,105572620
2003,NL,MIL,MIL,C,6,162,81,68,94,N,N,N,N,714,5548,1423,266,24,196,547,1221,99,39,71,40,873,810,5.02,5,3,44,4356,1590,219,575,1034,114,142,0.981,Milwaukee Brewers,Miller Park,1700354,98,100,MIL,ML4,MIL,40627000
2003,AL,MIN,MIN,C,1,162,81,90,72,Y,N,N,N,801,5655,1567,318,45,155,512,1027,94,44,63,52,758,716,4.41,7,8,45,4386,1526,187,402,997,87,114,0.985,Minnesota Twins,Hubert H Humphrey Metrodome,1946011,101,100,MIN,MIN,MIN,55505000
2003,NL,MON,WSN,E,4,162,81,83,79,N,N,N,N,711,5437,1404,294,25,144,522,990,100,39,45,40,716,640,4.01,15,10,42,4313,1467,181,463,1028,102,152,0.983,Montreal Expos,Stade Olympique/Hiram Bithorn Stadium,1025639,105,105,MON,MON,MON,51948500
2003,AL,NYA,NYY,E,1,163,82,101,61,Y,N,Y,N,877,5605,1518,304,14,230,684,1042,98,33,81,35,716,653,4.02,8,12,49,4386,1512,145,375,1119,114,126,0.981,New York Yankees,Yankee Stadium II,3465600,98,97,NYY,NYA,NYA,152749814
2003,NL,NYN,NYM,E,5,161,80,66,95,N,N,N,N,642,5341,1317,262,24,124,489,1035,70,31,54,45,754,704,4.48,3,10,38,4240,1497,168,576,907,118,158,0.98,New York Mets,Shea Stadium,2140599,97,98,NYM,NYN,NYN,116876429
2003,AL,OAK,OAK,W,1,162,81,96,66,Y,N,N,N,768,5497,1398,317,24,176,556,898,48,14,59,53,643,582,3.63,16,14,48,4325,1336,140,499,1018,107,145,0.983,Oakland Athletics,Oakland Coliseum,2216596,99,98,OAK,OAK,OAK,50260834
2003,NL,PHI,PHI,E,3,162,81,86,76,N,N,N,N,791,5543,1448,325,27,166,651,1155,72,29,55,38,697,648,4.04,9,13,33,4331,1386,142,536,1060,97,146,0.984,Philadelphia Phillies,Veterans Stadium,2259948,93,93,PHI,PHI,PHI,70780000
2003,NL,PIT,PIT,C,4,162,81,75,87,N,N,N,N,753,5581,1492,275,45,163,529,1049,86,37,87,38,801,744,4.64,7,10,44,4333,1527,178,502,926,123,159,0.98,Pittsburgh Pirates,PNC Park,1636751,102,102,PIT,PIT,PIT,54812429
2003,NL,SDN,SDP,W,5,162,81,64,98,N,N,N,N,678,5531,1442,257,32,128,565,1073,76,39,57,42,831,774,4.87,2,10,31,4294,1458,208,611,1091,102,141,0.983,San Diego Padres,Qualcomm Stadium,2030084,91,92,SDP,SDN,SDN,45210000
2003,AL,SEA,SEA,W,2,162,81,93,69,N,N,N,N,795,5561,1509,290,33,139,586,989,108,37,53,46,637,602,3.76,8,15,38,4323,1340,173,466,1001,65,159,0.989,Seattle Mariners,Safeco Field,3268509,95,95,SEA,SEA,SEA,86959167
2003,NL,SFN,SFG,W,1,161,81,100,61,Y,N,N,N,755,5456,1440,281,29,180,593,980,53,37,40,39,638,595,3.73,7,10,43,4312,1349,136,546,1006,80,163,0.987,San Francisco Giants,PacBell Park,3264898,99,98,SFG,SFN,SFN,82852167
2003,NL,SLN,STL,C,3,162,81,85,77,N,N,N,N,876,5672,1580,342,32,196,580,952,82,32,73,54,796,748,4.6,9,10,41,4391,1544,210,508,969,77,138,0.987,St. Louis Cardinals,Busch Stadium II,2910386,97,96,STL,SLN,SLN,83786666
2003,AL,TBA,TBD,E,5,162,81,63,99,N,N,N,N,715,5654,1501,298,38,137,420,1030,142,42,56,50,852,787,4.93,7,7,30,4310,1454,196,639,877,103,158,0.983,Tampa Bay Devil Rays,Tropicana Field,1058695,95,97,TBD,TBA,TBA,19630000
2003,AL,TEX,TEX,W,4,162,81,71,91,N,N,N,N,826,5664,1506,274,36,239,488,1052,65,25,75,42,969,903,5.67,4,3,43,4300,1625,208,603,1009,94,168,0.985,Texas Rangers,The Ballpark at Arlington,2094394,111,111,TEX,TEX,TEX,103491667
2003,AL,TOR,TOR,E,3,162,81,86,76,N,N,N,N,894,5661,1580,357,33,190,546,1081,37,25,90,56,826,748,4.69,14,6,35,4305,1560,184,485,984,117,161,0.981,Toronto Blue Jays,Skydome,1799458,104,104,TOR,TOR,TOR,51269000
2004,AL,ANA,ANA,W,1,162,81,92,70,Y,N,N,N,836,5675,1603,272,37,162,450,942,143,46,73,41,734,692,4.28,2,11,50,4363,1476,170,502,1164,90,126,0.985,Anaheim Angels,Angels Stadium of Anaheim,3375677,97,97,ANA,ANA,ANA,100534667
2004,NL,ARI,ARI,W,5,162,81,51,111,N,N,N,N,615,5544,1401,295,38,135,441,1022,53,32,35,37,899,794,4.98,5,6,33,4308,1480,197,668,1153,139,144,0.977,Arizona Diamondbacks,Bank One Ballpark,2519560,105,107,ARI,ARI,ARI,69780750
2004,NL,ATL,ATL,E,1,162,81,96,66,Y,N,N,N,803,5570,1503,304,37,178,587,1158,86,32,59,48,668,603,3.74,4,13,48,4350,1475,154,523,1025,116,171,0.981,Atlanta Braves,Turner Field,2327565,101,100,ATL,ATL,ATL,90182500
2004,AL,BAL,BAL,E,3,162,81,78,84,N,N,N,N,842,5736,1614,319,18,169,528,949,101,41,57,62,830,760,4.7,8,10,27,4366,1488,159,687,1090,110,161,0.982,Baltimore Orioles,Oriole Park at Camden Yards,2744018,98,99,BAL,BAL,BAL,51623333
2004,AL,BOS,BOS,E,2,162,81,98,64,N,Y,Y,Y,949,5720,1613,373,25,222,659,1189,68,30,69,55,768,674,4.18,4,12,36,4354,1430,159,447,1132,118,129,0.981,Boston Red Sox,Fenway Park II,2837294,106,105,BOS,BOS,BOS,127298500
2004,AL,CHA,CHW,C,2,162,81,83,79,N,N,N,N,865,5534,1481,284,19,242,499,1030,78,51,63,42,831,782,4.91,8,8,34,4297,1505,224,527,1013,100,167,0.984,Chicago White Sox,U.S. Cellular Field,1930537,102,102,CHW,CHA,CHA,65212500
2004,NL,CHN,CHC,C,3,162,82,89,73,N,N,N,N,789,5628,1508,308,29,235,489,1080,66,28,38,48,665,621,3.81,3,6,42,4396,1363,169,545,1346,86,126,0.986,Chicago Cubs,Wrigley Field,3170154,103,102,CHC,CHN,CHN,90560000
2004,NL,CIN,CIN,C,4,162,81,76,86,N,N,N,N,750,5518,1380,287,28,194,599,1335,77,25,81,25,907,832,5.19,5,8,47,4331,1595,236,572,992,113,123,0.981,Cincinnati Reds,Great American Ball Park,2287250,98,99,CIN,CIN,CIN,46615250
2004,AL,CLE,CLE,C,3,162,81,80,82,N,N,N,N,858,5676,1565,345,29,184,606,1009,94,55,78,42,857,784,4.81,8,8,32,4400,1553,201,579,1115,106,152,0.983,Cleveland Indians,Jacobs Field,1814401,94,94,CLE,CLE,CLE,34319300
2004,NL,COL,COL,W,4,162,81,68,94,N,N,N,N,833,5577,1531,331,34,202,568,1181,44,33,54,37,923,883,5.54,3,2,36,4306,1634,198,697,947,89,161,0.986,Colorado Rockies,Coors Field,2338069,113,114,COL,COL,COL,65445167
2004,AL,DET,DET,C,4,162,81,72,90,N,N,N,N,827,5623,1531,284,54,201,518,1144,86,50,50,43,844,788,4.93,7,9,35,4319,1542,190,530,995,144,160,0.977,Detroit Tigers,Comerica Park,1917004,95,96,DET,DET,DET,46832000
2004,NL,FLO,FLA,E,3,162,80,83,79,N,N,N,N,718,5486,1447,275,32,148,499,968,96,43,58,40,700,655,4.1,6,14,53,4317,1395,166,513,1116,86,153,0.986,Florida Marlins,Pro Player Stadium,1723105,95,95,FLA,FLO,FLO,42143042
2004,NL,HOU,HOU,C,2,162,81,92,70,N,Y,N,N,803,5468,1458,294,36,187,590,999,89,30,61,52,698,650,4.05,2,13,47,4329,1416,174,525,1282,101,136,0.983,Houston Astros,Minute Maid Park,3087872,102,101,HOU,HOU,HOU,75397000
2004,AL,KCA,KCR,C,5,162,80,58,104,N,N,N,N,720,5538,1432,261,29,150,461,1057,67,48,76,38,905,813,5.15,6,3,25,4261,1638,208,518,887,131,169,0.978,Kansas City Royals,Kauffman Stadium,1661478,102,103,KCR,KCA,KCA,47609000
2004,NL,LAN,LAD,W,1,162,81,93,69,Y,N,N,N,761,5542,1450,226,30,203,536,1092,102,41,62,35,684,647,4.01,2,6,51,4360,1386,178,521,1066,73,145,0.988,Los Angeles Dodgers,Dodger Stadium,3488283,95,95,LAD,LAN,LAN,92902001
2004,NL,MIL,MIL,C,6,161,81,67,94,N,N,N,N,634,5483,1358,295,32,135,540,1312,138,40,68,40,757,679,4.24,6,10,42,4326,1440,164,476,1098,117,132,0.981,Milwaukee Brewers,Miller Park,2062382,100,101,MIL,ML4,MIL,27528500
2004,AL,MIN,MIN,C,1,162,81,92,70,Y,N,N,N,780,5623,1494,310,24,191,513,982,116,46,64,40,715,661,4.03,4,9,48,4428,1523,167,431,1123,101,158,0.984,Minnesota Twins,Hubert H Humphrey Metrodome,1911490,103,102,MIN,MIN,MIN,53585000
2004,NL,MON,WSN,E,5,162,80,67,95,N,N,N,N,635,5474,1361,276,27,151,496,925,109,38,35,33,769,696,4.33,11,11,31,4341,1477,191,582,1032,99,172,0.984,Montreal Expos,Stade Olympique/Hiram Bithorn Stadium,749550,105,105,MON,MON,MON,40897500
2004,AL,NYA,NYY,E,1,162,81,101,61,Y,N,N,N,897,5527,1483,281,20,242,670,982,84,33,80,50,808,752,4.69,1,5,59,4331,1532,182,445,1058,99,148,0.984,New York Yankees,Yankee Stadium II,3775292,98,97,NYY,NYA,NYA,184193950
2004,NL,NYN,NYM,E,4,162,81,71,91,N,N,N,N,684,5532,1376,289,20,185,512,1159,107,23,61,34,731,658,4.09,2,6,31,4347,1452,156,592,977,137,144,0.978,New York Mets,Shea Stadium,2318951,99,99,NYM,NYN,NYN,96660970
2004,AL,OAK,OAK,W,2,162,81,91,71,N,N,N,N,793,5728,1545,336,15,189,608,1061,47,22,55,43,742,682,4.17,10,8,35,4414,1466,164,544,1034,91,172,0.986,Oakland Athletics,Network Associates Coliseum,2201516,99,98,OAK,OAK,OAK,59425667
2004,NL,PHI,PHI,E,2,162,81,86,76,N,N,N,N,840,5643,1505,303,23,215,645,1133,100,27,58,46,781,724,4.45,4,5,43,4388,1488,214,502,1070,81,142,0.987,Philadelphia Phillies,Citizens Bank Park,3250092,105,104,PHI,PHI,PHI,92919167
2004,NL,PIT,PIT,C,5,161,80,72,89,N,N,N,N,680,5483,1428,267,39,142,415,1066,63,40,95,42,744,680,4.29,3,8,46,4284,1451,149,576,1079,103,189,0.983,Pittsburgh Pirates,PNC Park,1580031,99,100,PIT,PIT,PIT,32227929
2004,NL,SDN,SDP,W,3,162,81,87,75,N,N,N,N,768,5573,1521,304,32,139,566,910,52,25,56,66,705,645,4.03,3,8,44,4323,1460,184,422,1079,108,146,0.982,San Diego Padres,Petco Park,3016752,90,90,SDP,SDN,SDN,55384833
2004,AL,SEA,SEA,W,4,162,82,63,99,N,N,N,N,698,5722,1544,276,20,136,492,1058,110,42,54,48,823,772,4.76,7,7,28,4378,1498,212,575,1036,103,140,0.983,Seattle Mariners,Safeco Field,2940731,97,98,SEA,SEA,SEA,81515834
2004,NL,SFN,SFG,W,2,162,82,91,71,N,N,N,N,850,5546,1500,314,33,183,705,874,43,23,72,51,770,695,4.29,8,8,46,4371,1481,161,548,1020,101,153,0.984,San Francisco Giants,SBC Park,3256854,101,101,SFG,SFN,SFN,82019166
2004,NL,SLN,STL,C,1,162,81,105,57,Y,N,Y,N,855,5555,1544,319,24,214,548,1085,111,47,51,70,659,605,3.75,4,12,57,4361,1378,169,440,1041,97,154,0.985,St. Louis Cardinals,Busch Stadium II,3048427,100,99,STL,SLN,SLN,83228333
2004,AL,TBA,TBD,E,4,161,80,70,91,N,N,N,N,714,5483,1416,278,46,145,469,944,132,42,55,56,842,757,4.81,3,5,35,4251,1459,192,580,923,119,139,0.98,Tampa Bay Devil Rays,Tropicana Field,1274911,96,98,TBD,TBA,TBA,29556667
2004,AL,TEX,TEX,W,3,162,81,89,73,N,N,N,N,860,5615,1492,323,34,227,500,1099,69,36,61,57,794,724,4.53,5,9,52,4319,1536,182,547,979,117,152,0.981,Texas Rangers,The Ballpark at Arlington,2513685,108,109,TEX,TEX,TEX,55050417
2004,AL,TOR,TOR,E,5,161,81,67,94,N,N,N,N,719,5531,1438,290,34,145,513,1083,58,31,71,42,823,775,4.91,6,11,37,4263,1505,181,608,956,91,150,0.985,Toronto Blue Jays,Skydome,1900041,104,104,TOR,TOR,TOR,50017000
2005,NL,ARI,ARI,W,2,162,81,77,85,N,N,N,N,696,5550,1419,291,27,191,606,1094,67,26,55,45,856,783,4.84,6,10,45,4369,1580,193,537,1038,94,159,0.985,Arizona Diamondbacks,Bank One Ballpark,2059424,103,105,ARI,ARI,ARI,62329166
2005,NL,ATL,ATL,E,1,162,81,90,72,Y,N,N,N,769,5486,1453,308,37,184,534,1084,92,32,45,46,674,639,3.98,8,12,38,4331,1487,145,520,929,86,170,0.986,Atlanta Braves,Turner Field,2521167,101,100,ATL,ATL,ATL,86457302
2005,AL,BAL,BAL,E,4,162,81,74,88,N,N,N,N,729,5551,1492,296,27,189,447,902,83,37,54,42,800,724,4.56,2,9,38,4283,1458,180,580,1052,107,154,0.982,Baltimore Orioles,Oriole Park at Camden Yards,2624740,99,99,BAL,BAL,BAL,73914333
2005,AL,BOS,BOS,E,2,162,81,95,67,N,Y,N,N,910,5626,1579,339,21,199,653,1044,45,12,47,63,805,752,4.74,6,8,38,4287,1550,164,440,959,109,135,0.982,Boston Red Sox,Fenway Park II,2847888,104,104,BOS,BOS,BOS,123505125
2005,AL,CHA,CHW,C,1,162,81,99,63,Y,N,Y,Y,741,5529,1450,253,23,200,435,1002,137,67,79,49,645,592,3.61,9,10,54,4427,1392,167,459,1040,94,166,0.985,Chicago White Sox,U.S. Cellular Field,2342833,103,103,CHW,CHA,CHA,75178000
2005,NL,CHN,CHC,C,4,162,81,79,83,N,N,N,N,703,5584,1506,323,23,194,419,920,65,39,50,37,714,671,4.19,8,10,39,4320,1357,186,576,1256,101,136,0.983,Chicago Cubs,Wrigley Field,3099992,104,104,CHC,CHN,CHN,87032933
2005,NL,CIN,CIN,C,5,163,82,73,89,N,N,N,N,820,5565,1453,335,15,222,611,1303,72,23,62,39,889,820,5.15,2,1,31,4299,1657,219,492,955,104,133,0.983,Cincinnati Reds,Great American Ball Park,1943067,100,101,CIN,CIN,CIN,61892583
2005,AL,CLE,CLE,C,2,162,81,93,69,N,N,N,N,790,5609,1522,337,30,207,503,1093,62,36,54,50,642,582,3.61,6,10,51,4358,1363,157,413,1050,106,156,0.983,Cleveland Indians,Jacobs Field,2013763,96,96,CLE,CLE,CLE,41502500
2005,NL,COL,COL,W,5,162,81,67,95,N,N,N,N,740,5542,1477,280,34,150,509,1103,65,32,64,34,862,808,5.13,4,4,37,4256,1600,175,604,981,118,158,0.981,Colorado Rockies,Coors Field,1914389,112,113,COL,COL,COL,47839000
2005,AL,DET,DET,C,4,162,81,71,91,N,N,N,N,723,5602,1521,283,45,168,384,1038,66,28,53,52,787,719,4.51,7,2,37,4307,1504,193,461,907,110,171,0.982,Detroit Tigers,Comerica Park,2024431,98,98,DET,DET,DET,69092000
2005,NL,FLO,FLA,E,3,162,81,83,79,N,N,N,N,717,5502,1499,306,32,128,512,918,96,38,67,50,732,666,4.16,14,15,42,4327,1459,116,563,1125,103,177,0.983,Florida Marlins,Dolphin Stadium,1852608,94,94,FLA,FLO,FLO,60408834
2005,NL,HOU,HOU,C,2,163,81,89,73,N,Y,Y,N,693,5462,1400,281,32,161,481,1037,115,44,72,42,609,563,3.51,6,11,45,4329,1336,155,440,1164,89,146,0.985,Houston Astros,Minute Maid Park,2804760,101,100,HOU,HOU,HOU,76779000
2005,AL,KCA,KCR,C,5,162,81,56,106,N,N,N,N,701,5503,1445,289,34,126,424,1008,53,33,63,50,935,862,5.49,4,4,25,4240,1640,178,580,924,125,163,0.979,Kansas City Royals,Kauffman Stadium,1371181,99,101,KCR,KCA,KCA,36881000
2005,AL,LAA,ANA,W,1,162,81,95,67,Y,N,N,N,761,5624,1520,278,30,147,447,848,161,57,29,39,643,598,3.68,7,11,54,4393,1419,158,443,1126,87,139,0.986,Los Angeles Angels of Anaheim,Angel Stadium,3404686,98,97,LAA,ANA,ANA,94867822
